review_id,product_sku,product_name,brand,marketplace,country,language,review_date,rating,review_title,review_text,verified_purchase,helpful_votes,reviewer_id,reviewer_review_count,source_ingested_at,rating_trusted,date_parseable,rating_trusted,date_parseable
CR-000092,CP-LV-C400S,Core 400S Smart,Levoit,bol_nl,NL,nl,2024-09-21,5,Big difference in the bedroom,"Cheaper to run than I expected, the energy draw on auto is minimal. On sleep mode it is quieter than my old fan by a wide margin. The app paired on the first try and the scheduling actually works.",true,3,RV4477212,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000093,VS-AP-4000i,Air Purifier 4000i Series,Philips,mediamarkt_de,DE,de,2024-09-21,3,Does the job,Decent unit but the smart features are more of a novelty than a reason to buy.,false,0,RV8784542,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000094,CP-DY-TP09,Purifier Cool Formaldehyde TP09,Dyson,bol_nl,NL,nl,2024-09-21,5,Worth it for allergy season,"Whisper quiet at the lower settings, which is all we need overnight. Hay fever season was genuinely bearable this year for the first time. Setting up a night schedule in the app took under a minute.",false,1,RV3517317,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000095,CP-LV-C400S,Core 400S Smart,Levoit,amazon_nl,NL,nl,2024-09-22,5,Big difference in the bedroom,Hay fever season was genuinely bearable this year for the first time.,true,5,RV8690470,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000096,CP-LV-C400S,Core 400S Smart,Levoit,amazon_fr,FR,fr,2024-09-22,4,Excellent purifier,Build quality feels solid and the filter change is a thirty second job. Worth the money for the coverage it gives in an open plan space.,true,1,RV7746015,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000097,VS-AP-8000i,Air Performer 8000i Series,Philips,coolblue_nl,NL,nl,2024-09-22,5,Big difference in the bedroom,On sleep mode it is quieter than my old fan by a wide margin. Cooking smells from the kitchen are gone long before we finish eating.,true,2,RV1729678,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000098,VS-AP-2000,Air Purifier 2000 Series,Philips,amazon_fr,FR,fr,2024-09-22,5,Quiet and effective,"Whisper quiet at the lower settings, which is all we need overnight. Worth the money for the coverage it gives in an open plan space.",false,0,RV8711379,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000099,CP-DY-TP09,Purifier Cool Formaldehyde TP09,Dyson,bol_nl,NL,nl,2024-09-22,2,Loud and unreliable,The touch panel became unresponsive within weeks. Sensor readings disagree completely with my standalone PM2.5 meter.,false,1,RV5334062,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000100,VS-AP-2000,Air Purifier 2000 Series,Philips,amazon_nl,NL,nl,2024-09-23,1,Terrible Wi-Fi disconnects,"Replacement filters cost almost half the price of the unit, which is absurd. App crashes on Android every time I open the air quality history.",true,1,RV5455973,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000101,CP-DY-TP09,Purifier Cool Formaldehyde TP09,Dyson,fnac_fr,FR,fr,2024-09-23,5,Quiet and effective,Worth the money for the coverage it gives in an open plan space. The app paired on the first try and the scheduling actually works. Auto mode ramps up when I open a window and settles back down on its own.,true,2,RV8575909,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000102,CP-DY-TP09,Purifier Cool Formaldehyde TP09,Dyson,fnac_fr,FR,fr,2024-09-23,4,Big difference in the bedroom,"At speed one you genuinely cannot hear it from the bed. It looks like a piece of furniture rather than an appliance, which sold my partner on it. Cheaper to run than I expected, the energy draw on auto is minimal. Good hardware, average software.",false,4,RV0982998,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000103,VS-AP-3000i,Air Purifier 3000i Series,Philips,versuni_dtc,EU,en,2024-09-23,1,Terrible Wi-Fi disconnects,The filter life indicator reset itself and now demands a new filter every two months. It drops off the Wi-Fi every couple of days and needs a full re-pair.,true,0,RV8931378,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000104,VS-AP-2000,Air Purifier 2000 Series,Philips,fnac_fr,FR,fr,2024-09-24,5,Worth it for allergy season,"It looks like a piece of furniture rather than an appliance, which sold my partner on it. Hay fever season was genuinely bearable this year for the first time.",false,0,RV6971653,14,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000105,VS-AP-8000i,Air Performer 8000i Series,Philips,amazon_de,DE,de,2024-09-24,1,Filter costs are a scam,Stopped responding entirely after four months and had to be replaced under warranty.,true,0,RV1360015,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000106,VS-AP-4000i,Air Purifier 4000i Series,Philips,amazon_uk,GB,en,2024-09-24,4,Worth it for allergy season,Worth the money for the coverage it gives in an open plan space.,true,6,RV6694137,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000107,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,mediamarkt_de,DE,de,2024-09-24,5,Excellent purifier,"Build quality feels solid and the filter change is a thirty second job. Whisper quiet at the lower settings, which is all we need overnight.",true,1,RV6171595,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000108,VS-AP-2000,Air Purifier 2000 Series,Philips,bol_nl,NL,nl,2024-09-25,5,Exactly what we needed,Build quality feels solid and the filter change is a thirty second job. The PM2.5 readout drops from red to blue within about twenty minutes in our living room.,true,0,RV1196823,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000109,VS-AP-2000,Air Purifier 2000 Series,Philips,versuni_dtc,EU,en,NULL,5,Big difference in the bedroom,At speed one you genuinely cannot hear it from the bed.,false,1,RV8497363,5,2026-08-26T09:00:00+02:00,true,false,true,false
CR-000110,CP-DY-TP09,Purifier Cool Formaldehyde TP09,Dyson,currys_uk,GB,en,2024-09-25,4,Exactly what we needed,The app paired on the first try and the scheduling actually works. The sensor is responsive enough that I mostly just leave it on auto and forget it.,true,6,RV7376166,61,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000111,VS-AP-8000i,Air Performer 8000i Series,Philips,mediamarkt_de,DE,de,2024-09-26,2,Filter costs are a scam,The filter life indicator reset itself and now demands a new filter every two months.,true,2,RV4527327,14,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000112,CP-DY-TP09,Purifier Cool Formaldehyde TP09,Dyson,versuni_dtc,EU,en,2024-09-26,4,Quiet and effective,Worth the money for the coverage it gives in an open plan space. Our bedroom air feels noticeably lighter overnight and I wake up without a blocked nose.,false,2,RV3885823,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000113,VS-AP-3000i,Air Purifier 3000i Series,Philips,currys_uk,GB,en,2024-09-26,5,Quiet and effective,"Cheaper to run than I expected, the energy draw on auto is minimal. Auto mode ramps up when I open a window and settles back down on its own. I like being able to check the air quality history for the past week from my phone.",true,9,RV6196364,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000114,VS-AP-3000i,Air Purifier 3000i Series,Philips,coolblue_nl,NL,nl,2024-09-26,4,Worth it for allergy season,"Whisper quiet at the lower settings, which is all we need overnight. Worth the money for the coverage it gives in an open plan space. It looks like a piece of furniture rather than an appliance, which sold my partner on it. Fine for a medium sized room, would not push it much bigger than that.",true,3,RV8571953,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000115,CP-DY-TP09,Purifier Cool Formaldehyde TP09,Dyson,currys_uk,GB,en,2024-09-26,4,Very happy with it,The sensor is responsive enough that I mostly just leave it on auto and forget it. Our bedroom air feels noticeably lighter overnight and I wake up without a blocked nose.,true,0,RV7460759,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000116,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,amazon_uk,GB,en,2024-09-27,5,Big difference in the bedroom,"Our bedroom air feels noticeably lighter overnight and I wake up without a blocked nose. Cheaper to run than I expected, the energy draw on auto is minimal.",true,3,RV5455994,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000117,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,amazon_de,DE,de,2024-09-27,4,Excellent purifier,"Cheaper to run than I expected, the energy draw on auto is minimal. Build quality feels solid and the filter change is a thirty second job. Fine for a medium sized room, would not push it much bigger than that.",true,6,RV7310065,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000118,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,amazon_de,DE,de,2024-09-28,5,Big difference in the bedroom,"Our bedroom air feels noticeably lighter overnight and I wake up without a blocked nose. It looks like a piece of furniture rather than an appliance, which sold my partner on it.",true,0,RV5833166,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000119,CP-LV-C400S,Core 400S Smart,Levoit,amazon_uk,GB,en,2024-09-28,2,Disappointing smart features,On anything above speed two it is far too loud to sit in the same room.,false,2,RV0008453,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000120,CP-BB-DM5440,DustMagnet 5440i,Blueair,mediamarkt_de,DE,de,2024-09-28,5,Excellent purifier,On sleep mode it is quieter than my old fan by a wide margin.,true,4,RV7864718,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000121,VS-AP-8000i,Air Performer 8000i Series,Philips,amazon_nl,NL,nl,2024-09-28,1,Not worth the money,"The air quality sensor seems to read whatever it likes, it sat on red in an empty clean room. The device falls off the network after every router reboot and re-pairing is painful.",true,6,RV1879292,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000122,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,versuni_dtc,EU,en,2024-09-28,4,Exactly what we needed,"The app paired on the first try and the scheduling actually works. Good hardware, average software.",true,5,RV7187583,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000123,VS-AP-4000i,Air Purifier 4000i Series,Philips,bol_nl,NL,nl,NULL,5,Big difference in the bedroom,"Cheaper to run than I expected, the energy draw on auto is minimal. The PM2.5 readout drops from red to blue within about twenty minutes in our living room.",true,12,RV4647259,2,2026-08-26T09:00:00+02:00,true,false,true,false
CR-000124,VS-AP-8000i,Air Performer 8000i Series,Philips,coolblue_nl,NL,nl,2024-09-29,5,Excellent purifier,"Compact footprint, does not dominate the room.",true,2,RV3502762,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000125,CP-DY-TP09,Purifier Cool Formaldehyde TP09,Dyson,amazon_nl,NL,nl,2024-09-29,5,Very happy with it,"Cheaper to run than I expected, the energy draw on auto is minimal. I like being able to check the air quality history for the past week from my phone.",true,7,RV3507887,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000126,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,amazon_uk,GB,en,2024-09-29,4,Very happy with it,"Auto mode ramps up when I open a window and settles back down on its own. It looks like a piece of furniture rather than an appliance, which sold my partner on it. Decent unit but the smart features are more of a novelty than a reason to buy.",true,0,RV3972085,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000127,CP-LV-C400S,Core 400S Smart,Levoit,versuni_dtc,EU,en,2024-09-29,5,Loud and unreliable,Firmware update bricked the app connection and support had no answer. Will not hold a connection to my 2.4GHz network for more than a week at a time.,true,5,RV2015388,3,2026-08-26T09:00:00+02:00,false,true,false,true
CR-000128,VS-AP-3000i,Air Purifier 3000i Series,Philips,amazon_fr,FR,fr,2024-09-30,5,Quiet and effective,"Whisper quiet at the lower settings, which is all we need overnight. Build quality feels solid and the filter change is a thirty second job.",true,0,RV5863272,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000129,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,amazon_fr,FR,fr,2024-10-01,5,Excellent purifier,"Cheaper to run than I expected, the energy draw on auto is minimal.",true,3,RV6450999,61,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000130,CP-LV-C400S,Core 400S Smart,Levoit,versuni_dtc,EU,en,2024-10-01,5,Worth it for allergy season,"It looks like a piece of furniture rather than an appliance, which sold my partner on it. The sensor is responsive enough that I mostly just leave it on auto and forget it.",true,1,RV7655555,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000131,CP-BB-DM5440,DustMagnet 5440i,Blueair,fnac_fr,FR,fr,2024-10-01,5,Quiet and effective,"Whisper quiet at the lower settings, which is all we need overnight.",true,3,RV0731267,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000132,CP-LV-C400S,Core 400S Smart,Levoit,bol_nl,NL,nl,2024-10-01,4,Exactly what we needed,"Our bedroom air feels noticeably lighter overnight and I wake up without a blocked nose. It looks like a piece of furniture rather than an appliance, which sold my partner on it.",true,1,RV4900835,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000133,VS-AP-8000i,Air Performer 8000i Series,Philips,coolblue_nl,NL,nl,2024-10-02,1,Not worth the money,"Constant Wi-Fi disconnects, the app shows it offline more often than online.",true,1,RV5556841,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000134,CP-BB-DM5440,DustMagnet 5440i,Blueair,versuni_dtc,EU,en,2024-10-02,5,Good hardware ruined by the app,"The app is slow, logs me out at random and lost all my schedules after an update. Filters are expensive and only available from one supplier.",true,0,RV1002201,8,2026-08-26T09:00:00+02:00,false,true,false,true
CR-000135,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,mediamarkt_de,DE,de,2024-10-02,5,Very happy with it,Our bedroom air feels noticeably lighter overnight and I wake up without a blocked nose. Auto mode ramps up when I open a window and settles back down on its own.,true,2,RV1721467,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000136,VS-AP-4000i,Air Purifier 4000i Series,Philips,coolblue_nl,NL,nl,2024-10-02,3,Does the job,Decent unit but the smart features are more of a novelty than a reason to buy.,true,7,RV0932740,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000137,CP-DY-TP09,Purifier Cool Formaldehyde TP09,Dyson,currys_uk,GB,en,2024-10-03,5,Quiet and effective,Worth the money for the coverage it gives in an open plan space. Our bedroom air feels noticeably lighter overnight and I wake up without a blocked nose.,true,3,RV3326491,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000138,CP-DY-TP09,Purifier Cool Formaldehyde TP09,Dyson,amazon_fr,FR,fr,2024-10-03,5,Worth it for allergy season,"Worth the money for the coverage it gives in an open plan space. It looks like a piece of furniture rather than an appliance, which sold my partner on it.",false,1,RV4571941,14,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000139,VS-AP-4000i,Air Purifier 4000i Series,Philips,versuni_dtc,EU,en,2024-10-03,2,Not worth the money,The filter life indicator reset itself and now demands a new filter every two months. Stopped responding entirely after four months and had to be replaced under warranty.,true,4,RV5811016,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-000140,VS-AP-3000i,Air Purifier 3000i Series,Philips,coolblue_nl,NL,nl,2024-10-03,5,Quiet and effective,Setting up a night schedule in the app took under a minute.,true,3,RV5504439,61,2026-08-26T09:00:00+02:00,true,true,true,true
